"cases","t_mean","pre_total","ips_n_hum_bas","p_male","Natural.Forest","log_forestloss","log_perm_crop","log_ntfp","log_cattle","year","cod_mun","pop","inci","E","SIR"
32,2.50137868334375,0.258606833593687,-1.33983473547841,1.45895335269433,0.728014126245156,1.00296721045415,-0.0266846663719557,0.525756228719154,0.399911571298877,2011,140017,14312,0.00223588596981554,9.10432104814648,3.51481454034563
60,2.6877254076683,-0.515049041348266,-1.33983473547841,1.45895335269433,0.748751184567214,0.673630909399299,-0.0266846663719557,0.561522330459616,0.443726691515625,2012,140017,14707,0.00407968994356429,9.35559318439703,6.41327586796593
39,2.88597407434098,-0.911433795132136,-1.33983473547841,1.45895335269433,0.724716764245575,0.995574850972416,0.00383842190825007,0.543493657122603,0.476341761022748,2013,140017,15393,0.00253361917754824,9.79197972988533,3.98285138203168
26,2.46561950375889,-1.88657988917679,-1.33983473547841,1.45895335269433,0.688008955365084,1.10416947490813,0.00383842190825007,0.519649970025583,0.431941141138798,2014,140017,15774,0.00164828198301002,10.0343460182688,2.5911006011417
14,2.76746654685258,-2.28843253733334,-1.33983473547841,1.45895335269433,0.66186961499659,1.19328995492429,0.126133107092042,0.452320222842149,0.422091326584721,2015,140017,16149,0.000866926744690074,10.2728955147092,1.36280953894199
9,2.91509230463028,-0.885128580727553,-1.33983473547841,1.45895335269433,0.656685842019179,1.42601313792148,-0.0917082311950522,0.513441424197942,0.355437085345816,2016,140017,16516,0.000544926132235408,10.5063559552255,0.856624317542155
6,2.54304413332593,-0.956203405531769,-1.33983473547841,1.45895335269433,0.715244847512202,0.621980539942489,-0.061710570981801,-1.59564205009082,0.308586822493003,2017,140017,16877,0.000355513420631629,10.7359996037988,0.558867382770486
27,2.72129046403707,0.382768229044457,0.495713079879153,0.559831023762029,0.855229175994181,0.669205006077713,-0.425138333429914,-1.08182380169952,0.015078045494121,2001,140020,14910,0.00181086519114688,9.4847279784701,2.84668153491473
14,2.71756993546027,0.768354589156476,0.495713079879153,0.559831023762029,0.829585851167117,1.85371442352501,-0.480061575970237,-1.08182380169952,-0.106416732928088,2002,140020,15448,0.000906266183324702,9.82696698936325,1.42465116807186
14,2.68196062964967,0.173771076351228,0.495713079879153,0.559831023762029,0.841213596124593,1.30180717607502,-0.375887913325052,-1.08182380169952,-0.087113920258137,2003,140020,15987,0.00087571151560643,10.1698421322469,1.37661920587816
11,2.6672488469322,0.60648437346316,0.495713079879153,0.559831023762029,0.859646424275722,0.537064922892121,-0.286530784438615,-1.08182380169952,-0.0166853656050156,2004,140020,17259,0.000637348629700446,10.9790020241727,1.00191255778813
15,2.65174677971281,1.534032359498,0.495713079879153,0.559831023762029,0.861569089963111,0.345748864229239,-0.286530784438615,-1.08182380169952,0.0302227110289351,2005,140020,17746,0.00084526090386566,11.28879830355,1.32875081976466
37,2.39960763142476,1.09028990077447,0.495713079879153,0.559831023762029,0.862111709217043,0.357559208590184,-0.286530784438615,-1.08182380169952,0.0302227110289351,2006,140020,18367,0.00201448249578048,11.6838362696553,3.16676810133797
21,2.54729539350612,1.178099713148,0.495713079879153,0.559831023762029,0.856411249979545,0.785832957246918,-0.286530784438615,-1.08182380169952,-0.0005474673345427,2007,140020,17981,0.00116789944941883,11.4382893213193,1.83593887250771
26,2.26795618294534,1.35898904449326,0.495713079879153,0.577854686356172,0.865011658534146,0.338950940936247,-0.286530784438615,-1.08182380169952,-0.0506409632125952,2008,140020,18789,0.00138378838682208,11.9522839696495,2.17531645550104
31,2.75734858006775,0.186115228634434,0.495713079879153,0.577854686356172,0.867893133888513,0.0529258259916372,-0.286530784438615,-1.08182380169952,-0.0488863788410439,2009,140020,19235,0.00161164543800364,12.235998837416,2.53350792296631
48,2.50344041655721,0.694536659846796,0.495713079879153,0.577854686356172,0.872699356481484,0.571748098867152,-0.290427178821072,-1.08182380169952,-0.0333703957965981,2010,140020,18398,0.00260897923687357,11.703556361361,4.10131745581802
19,2.37863900165245,1.14848505428804,0.495713079879153,0.577854686356172,0.866662293727847,0.785786974287756,-0.286530784438615,-1.08182380169952,0.0286093542679188,2011,140020,18714,0.00101528267607139,11.9045740703615,1.59602518222839
40,2.45156687725609,1.31105783342248,0.495713079879153,0.577854686356172,0.865643212442489,0.410276358189648,-0.170038872676902,-1.08182380169952,0.033270630442689,2012,140020,19019,0.00210315999789684,12.0985943274663,3.30616920588797
30,2.65673695455043,1.1611438701111,0.495713079879153,0.577854686356172,0.857717784088114,0.673493657550871,1.10770830663322,-1.08182380169952,-0.0327598162403849,2013,140020,19696,0.00152315190901706,12.52925568504,2.3943960243241
35,2.31334847008154,-0.00255729383013403,0.495713079879153,0.577854686356172,0.846015853203283,0.600797359245282,1.10770830663322,-0.999117536788038,0.0416620256290106,2014,140020,19981,0.00175166408087683,12.7105533023347,2.75361734202169
17,2.65700083333024,-0.72023500441756,0.495713079879153,0.577854686356172,0.841854867360131,0.847356401961888,1.25510543231462,-1.08182380169952,0.116562679901217,2015,140020,20261,0.000839050392379448,12.8886702596769,1.31898789072025
3,2.7283065033196,0.88466391145661,0.495713079879153,0.577854686356172,0.809215131587417,1.88300115358655,0.766936410532644,-0.374068066261165,0.102136989987651,2016,140020,20537,0.000146077810780542,13.064242689057,0.229634435872267
7,2.28916679172204,0.989673313668513,0.495713079879153,0.577854686356172,0.812533434458444,0.855946273631032,0.434382562374344,-0.176588585519805,0.085452727188299,2017,140020,20807,0.000336425241505263,13.2359983264941,0.528860749852793
39,4.8051103674124,0.135689742568632,-0.12614307252002,1.31483006392091,1.47210960858699,0.938161748658618,0.794313308537987,-0.591926208844818,-0.0506409632125952,2001,140023,5775,0.00675324675324675,3.67366224518208,10.6161093201063
105,4.82017200580755,0.0289793080172858,-0.12614307252002,1.31483006392091,1.40789178781899,1.66141064761408,0.806256525336754,-0.617497831563008,-0.21623814496213,2002,140023,5752,0.0182545201668985,3.6590312094004,28.6961203638397
87,4.747175997568,-0.130400857634003,-0.12614307252002,1.31483006392091,1.44845956436913,0.550029467286725,0.91166206442463,-0.568005553308224,-0.21623814496213,2003,140023,5779,0.0150545077002942,3.67620677314411,23.6656981961851
24,4.75762786834196,0.130726663229319,-0.12614307252002,1.31483006392091,1.46725368438599,0.702083882245425,1.02406016111669,-0.504310712965427,-0.21623814496213,2004,140023,5844,0.00410677618069815,3.71755535252711,6.4558554544952
44,4.76949862829316,0.92767939933113,-0.12614307252002,1.31483006392091,1.44347122688686,1.20426327101251,1.01678057527258,-0.504310712965427,-0.21623814496213,2005,140023,5869,0.00749701823138524,3.73345865228981,11.7853186811146
39,4.43815772418789,1.13518589769494,-0.12614307252002,1.31483006392091,1.4537475084831,0.607404159901117,1.01905166121266,-0.504310712965427,-0.211341055252714,2006,140023,5901,0.00660904931367565,3.75381487598605,10.3894308292855
50,4.5997515735314,1.29729997365375,-0.12614307252002,1.31483006392091,1.42191530630301,1.28657202431754,1.01905166121266,-0.504310712965427,-0.178361441006268,2007,140023,7086,0.00705616709003669,4.5076312847377,11.0923003328364
83,4.2871931067654,1.0043518902764,-0.12614307252002,0.716591115947324,1.43616846119645,0.812960400162348,1.01905166121266,-0.467215627815438,-0.126507597867956,2008,140023,7400,0.0112162162162162,4.70737672975713,17.6319009004156
91,5.000373094284,-0.507595193409071,-0.12614307252002,0.716591115947324,1.41449742254656,1.15007622575733,1.01905166121266,-0.449973378536326,-0.122423279663119,2009,140023,7569,0.0120227242700489,4.81488303615293,18.8997322088033
78,4.38004058584437,1.16862470236236,-0.12614307252002,0.716591115947324,1.41820238444606,0.698122327067122,1.01652756404946,-0.433497709715455,-0.00134191795385891,2010,140023,8114,0.00961301454276559,5.16157497097964,15.1116665821084
21,4.3803109534467,0.987868064717848,-0.12614307252002,0.716591115947324,1.42065862703311,0.638725757756208,1.01905166121266,-0.433497709715455,0.253886374908211,2011,140023,8300,0.00253012048192771,5.27989552121407,3.97735142970617
55,4.56758053252068,0.555407524914527,-0.12614307252002,0.716591115947324,1.43553994044917,0.411305349810077,1.12354113275944,-0.402593023485251,0.248804579913878,2012,140023,8480,0.00648584905660377,5.39439927950546,10.1957599262178
86,4.6739128661373,0.555084793932364,-0.12614307252002,0.716591115947324,1.42673785613833,0.90973407029527,1.40195540527856,-0.201585124306584,0.302843545201969,2013,140023,8826,0.00974393836392477,5.61450094822113,15.3174789341246
111,4.10571696467572,-0.646107122563761,-0.12614307252002,0.716591115947324,1.41893587861711,0.747960309319545,1.40195540527856,-0.201585124306584,0.288679361379097,2014,140023,8997,0.0123374458152718,5.72327951859795,19.3944747306684
124,4.4291588089091,-1.39768667370324,-0.12614307252002,0.716591115947324,1.41548149069131,0.793019385460529,1.44653343936636,-0.237773995021178,0.344856559076794,2015,140023,9165,0.0135297326786688,5.83014969300325,21.2687506375372
15,4.48689797334466,-0.266071958974986,-0.12614307252002,0.716591115947324,1.4055971113831,1.00879765697901,1.42228345808443,-0.228390164201087,0.351997510698206,2016,140023,9331,0.00160754474332869,5.93574760342753,2.52706162764374
22,4.09953095393266,0.29691650538647,-0.12614307252002,0.716591115947324,1.3970299778271,0.958586062611891,1.20802942304146,0.263970172062825,0.378731475662275,2017,140023,9493,0.00231749710312862,6.03880098588978,3.64310730746137
2,0.314633979367657,-0.247691242529181,0.377060066892644,1.4815682809692,1.48513524319478,0.337534488108491,-0.0641396126681147,-1.18845072214761,-0.147453609665733,2001,140028,5027,0.000397851601352695,3.19783551628231,0.625423036868741
5,0.294786834410017,0.366241290239645,0.377060066892644,1.4815682809692,1.48157185113483,0.321661872164858,-0.061710570981801,-1.18845072214761,-0.21623814496213,2002,140028,5211,0.000959508731529457,3.31488380253573,1.50834849661253
9,0.201002441466292,-0.647785744408522,0.377060066892644,1.4815682809692,1.46982297995487,0.720860737176663,0.00594573509389894,-1.18845072214761,-0.192225874224238,2003,140028,5410,0.00166358595194085,3.44147406864676,2.61515845259265
4,0.202415562801462,0.0936586450471567,0.377060066892644,1.4815682809692,1.46313331285515,0.479649462891613,0.04624862284738,-1.18845072214761,-0.21623814496213,2004,140028,5880,0.000680272108843537,3.74045610418539,1.06938830147591
5,0.153514354798563,0.56550812309283,0.377060066892644,1.4815682809692,1.4582604787056,0.142048303637198,0.04624862284738,-1.18845072214761,-0.106416732928088,2005,140028,6060,0.000825082508250825,3.85495986247678,1.29703036565147
6,-0.110142363229314,0.559577260154428,0.377060066892644,1.4815682809692,1.44382622176609,0.673315599052183,0.04624862284738,-1.18845072214761,-0.102495131838832,2006,140028,6290,0.00095389507154213,4.00127022029356,1.49952381860373
8,0.0190868619001369,0.436077545550218,0.377060066892644,1.4815682809692,1.41800761868215,1.1430652916851,0.04624862284738,-1.18845072214761,-0.126507597867956,2007,140028,5863,0.00136448916936722,3.72964186034676,2.14497807016146
8,-0.282370851846402,1.14398889386463,0.377060066892644,0.578406507846299,1.42603361269868,0.744144965636088,0.0558141866993668,-1.18845072214761,-0.189887843411646,2008,140028,6118,0.0013076168682576,3.89185551792623,2.05557476713904
7,0.311799084933646,-0.787407071410146,0.377060066892644,0.578406507846299,1.43728884893513,0.134015519674964,0.0558141866993668,-1.18845072214761,-0.191055470503247,2009,140028,6250,0.00112,3.97582494067325,1.76064089954993
11,-0.101876324398478,0.450613420109809,0.377060066892644,0.578406507846299,1.42018025140703,0.936011153267311,0.0500978829127866,-1.18845072214761,-0.106416732928088,2010,140028,8696,0.00126494940202392,5.53180378945513,1.98850147595048
10,-0.189665766371242,0.586029419664201,0.377060066892644,0.578406507846299,1.42588218857334,0.456968897589313,0.0614628403318782,-1.18845072214761,0.0274708505338978,2011,140028,8997,0.00111148160497944,5.72327951859795,1.74724997573589
17,-0.0815771248095032,-0.38156562765963,0.377060066892644,0.578406507846299,1.41621266191794,0.627507201523908,0.0614628403318782,-1.18845072214761,0.0792009757720058,2012,140028,9288,0.00183031869078381,5.9083939278357,2.87726245196844
15,0.123316096060081,-0.0259810490812561,0.377060066892644,0.578406507846299,1.40286139495884,1.03672807626123,0.29621258821406,-1.18845072214761,0.191779275739061,2013,140028,9762,0.00153657037492317,6.20992049133636,2.41548986350581
8,-0.27858137953081,-0.817236871089047,0.377060066892644,0.578406507846299,1.39575132941907,0.820460410300743,0.29621258821406,-1.08182380169952,0.202005005929397,2014,140028,10043,0.000796574728666733,6.38867358066903,1.2522161132487
14,0.0550118669477309,-1.56227930322262,0.377060066892644,0.578406507846299,1.38044279608049,0.951397857057259,0.413360199769199,-1.18845072214761,0.244500349360813,2015,140028,10320,0.00135658914728682,6.56488214203967,2.13255922910602
3,0.201899340925831,-0.502614074148096,0.377060066892644,0.578406507846299,1.36699102497257,1.06498540605885,0.415147863511442,-0.931541597951955,0.182103958700852,2016,140028,10592,0.000283232628398792,6.73791004345777,0.445241919326732
9,-0.136926059394548,-0.0789983536043291,0.377060066892644,0.578406507846299,1.36371260920956,0.806327367664036,0.439496600524751,-1.59564205009082,0.204837239747094,2017,140028,10859,0.000828805599042269,6.90775728492333,1.30288306736589
7,1.9234989353442,-1.25390786093506,-0.0861155500667397,0.847795870772872,1.25185233522901,1.26418721318497,0.283452746285361,0.0762697713677692,-0.192225874224238,2001,140030,11271,0.000621062904799929,7.16984366501251,0.976311385164322
25,1.91818675269203,-0.4199415983471,-0.0861155500667397,0.847795870772872,1.24157239127856,1.2340012653664,0.317479429541911,0.0331232616820549,-0.241482277832768,2002,140030,11382,0.00219645053593393,7.24045431595887,3.4528220066104
14,1.76651809803298,-0.510779303998884,-0.0861155500667397,0.847795870772872,1.18797908567397,1.73237780989073,0.43352487002993,0.0376710674439077,-0.21623814496213,2003,140030,11445,0.00122324159021407,7.28053063136085,1.92293676228695
10,1.76899250233013,-0.447470696707531,-0.0861155500667397,0.847795870772872,1.18359809183319,1.2203083872666,0.592651048432656,0.0553239998890664,-0.21623814496213,2004,140030,11593,0.000862589493659967,7.374678165956,1.35599137683911
12,1.74844132013585,0.471105681661669,-0.0861155500667397,0.847795870772872,1.16262114212818,1.03312327942002,0.592651048432656,0.0762697713677692,-0.169330813993017,2005,140030,11649,0.00103013134174607,7.41030155742443,1.61936729659498
17,1.48053514437816,0.216768422815729,-0.0861155500667397,0.847795870772872,1.1434558337166,1.09029708768039,0.592651048432656,0.0762697713677692,-0.169330813993017,2006,140030,11722,0.00145026445998976,7.45673919273149,2.27981689591221
15,1.54999041849643,0.235086125723014,-0.0861155500667397,0.847795870772872,1.10149996992475,1.53768637012399,0.592651048432656,0.0721742432940524,-0.147453609665733,2007,140030,12546,0.00119560019129603,7.98091195290985,1.87948446098707
16,1.2069534119108,0.53655723682413,-0.0861155500667397,0.759729698832998,1.06580193346153,1.69188768039909,0.592651048432656,0.0376710674439077,-0.0166853656050156,2008,140030,13017,0.00122916186525313,8.28053012043899,1.93224343940334
31,1.96248378067085,-1.03090540971594,-0.0861155500667397,0.759729698832998,1.13318319278502,0.681702060315728,0.592651048432656,0.0466026205758626,-0.0150475552326802,2009,140030,13188,0.00235062177737337,8.38930869081581,3.69517932197885
18,1.32425185548116,0.250760123520271,-0.0861155500667397,0.759729698832998,1.09949130848855,1.39699891858443,0.589565674655956,0.0466026205758626,0.273513554327076,2010,140030,14792,0.00121687398593835,9.40966440359019,1.91292688325125
17,1.3116343402119,0.553079696316687,-0.0861155500667397,0.759729698832998,1.11163690264829,1.11061765301522,0.592651048432656,0.0466026205758626,0.376382384055615,2011,140030,15065,0.00112844341188185,9.5833284369988,1.77391394980968
38,1.4806313952447,-0.0528551286590982,-0.0861155500667397,0.759729698832998,1.10623927133363,1.11532518576538,0.592651048432656,0.0553239998890664,0.503064059341281,2012,140030,15328,0.00247912317327766,9.75063115050233,3.89718361954881
24,1.72317708989619,-0.16400780098238,-0.0861155500667397,0.759729698832998,1.05581057246751,1.58233793509356,0.592651048432656,0.0421637469292499,0.637103247711448,2013,140030,15890,0.00151038388923851,10.1081373291677,2.37432468697734
20,1.34822697299237,-1.26089299166146,-0.0861155500667397,0.759729698832998,1.06184003418613,1.19329984393668,0.746436808597318,0.0331232616820549,0.641852149903291,2014,140030,16137,0.00123938774245523,10.2652619308231,1.94831852657815
12,1.67000767867654,-1.69409503979096,-0.0861155500667397,0.759729698832998,1.06380281273632,1.09083355848425,0.701122952342233,0.00950753542587362,0.69650410326895,2015,140030,16380,0.000732600732600733,10.4198420045164,1.15164894005098
2,1.83018426104846,-0.6308500162888,-0.0861155500667397,0.759729698832998,0.980683883360588,1.88310804238309,0.455338766616785,0.0421637469292499,0.701081893753564,2016,140030,16618,0.0001203514261644,10.5712414182573,0.189192538593041
13,1.45001496794775,-0.38838801385863,-0.0861155500667397,0.759729698832998,1.02288442749214,0.968129332937507,0.290454910903314,-1.59564205009082,0.643313423101171,2017,140030,16852,0.000771421789698552,10.7200963040361,1.21267567298864
0,0.361882700584511,-2.08007305243112,-1.63575249075801,-0.860715706889333,-2.00820798156428,0.0506314624591409,-0.510090701008394,-1.59564205009082,-0.73289173858913,2001,140040,5929,0,3.77162657172027,0
0,0.363536629331014,-2.27678054442958,-1.63575249075801,-0.860715706889333,-2.03285809397943,0.8597476040305,-0.510090701008394,-1.59564205009082,-0.55736528992035,2002,140040,5868,0,3.7328225202993,0
1,0.271404002193154,-1.63537021348286,-1.63575249075801,-0.860715706889333,-2.0099004180804,-0.374973525990996,-0.510090701008394,-1.59564205009082,-0.609215943493426,2003,140040,5743,0.000174125021765628,3.65330602148583,0.273724674067488
0,0.235492695770268,-1.34364248449779,-1.63575249075801,-0.860715706889333,-2.00977050424271,0.0973422519532139,-0.510090701008394,-1.59564205009082,-0.510460195803408,2004,140040,5448,0,3.46564708428606,0
0,0.236435016987251,-1.26790739483147,-1.63575249075801,-0.860715706889333,-1.97652485575725,-1.64255813470643,-0.542136670343889,-1.59564205009082,-0.55736528992035,2005,140040,5335,0,3.39376416935868,0
1,0.0242844086887543,-0.662507899309973,-1.63575249075801,-0.860715706889333,-1.99396196628938,-0.179020958153048,-0.542136670343889,-1.59564205009082,-0.567307612463457,2006,140040,5191,0.000192641109612791,3.30216116272557,0.302831979034787
0,-0.00288501192227937,-1.1219883573526,-1.63575249075801,-0.860715706889333,-2.01719067370214,0.387192275034545,-0.542136670343889,-1.59564205009082,-0.55736528992035,2007,140040,7118,0,4.52798750843395,0
1,-0.335290803891223,-1.01557441774725,-1.63575249075801,0.198631712483651,-1.98205531011562,-1.11720488803147,-0.542136670343889,-1.59564205009082,-0.533354190863124,2008,140040,7403,0.000135080372821829,4.70928512572865,0.212346454568362
2,0.398972809753498,-2.712581835789,-1.63575249075801,0.198631712483651,-2.02025346060869,0.652940211730317,-0.542136670343889,-1.59564205009082,-0.55736528992035,2009,140040,7527,0.000265710110269696,4.78816549255161,0.41769650675424
0,-0.160939028370239,0.21073011612722,-1.63575249075801,0.198631712483651,-2.01656621302993,0.351199337056916,-0.548812382817777,-1.59564205009082,-0.361112664718727,2010,140040,8940,0,5.68701999513901,0
0,-0.186712631172755,-0.730075334280373,-1.63575249075801,0.198631712483651,-1.99137940792158,-1.11819219946998,-0.542136670343889,-1.59564205009082,-0.376375479260571,2011,140040,9156,0,5.82442450508868,0
1,-0.0387566644298833,-1.55605884152336,-1.63575249075801,0.198631712483651,-2.01611505134861,0.483262931618345,-0.542136670343889,-1.59564205009082,-0.298252713799474,2012,140040,9364,0.000106791969243913,5.95673995911429,0.167877061423492
0,0.251777477198772,-1.4038136381169,-1.63575249075801,0.198631712483651,-1.98825868487916,-0.325109853530827,-0.886425862749424,-1.18845072214761,-0.198950849436629,2013,140040,9754,0,6.2048314354123,0
0,0.0152555727287922,-2.40884183462828,-1.63575249075801,0.198631712483651,-2.02478615142407,0.604675151650318,-1.15353364644519,-1.18845072214761,-0.265011577347015,2014,140040,9953,0,6.33142170152333,0
0,0.383548157791012,-2.50785338564736,-1.63575249075801,0.198631712483651,-2.03638391685125,0.479879372129631,-1.066510535223,-1.33873292589517,-0.276641291384537,2015,140040,10148,0,6.45546743967234,0
0,0.536341902166254,-1.50756756261959,-1.63575249075801,0.198631712483651,-2.08886560336783,1.02832784128951,-1.0868244801249,-1.33873292589517,-0.332467024472883,2016,140040,10339,0,6.57696864985931,0
2,0.153219473866885,-1.28541907412013,-1.63575249075801,0.198631712483651,-2.03592171369021,-0.79899051851451,-0.847173152892056,-1.59564205009082,-0.347464157227133,2017,140040,10527,0.000189987650802698,6.69656146407477,0.298660739654143
5,-1.20511168652244,-2.15748533596206,1.4892533693445,0.0594815461985162,-1.51494268198803,1.18474058959558,-0.510090701008394,-1.33873292589517,-0.21623814496213,2001,140045,7229,0.000691658597316365,4.59859815938031,1.08728787050047
13,-1.22743485798282,-1.93362509877019,1.4892533693445,0.0594815461985162,-1.47516875945714,-0.268647998004365,-0.510090701008394,-1.33873292589517,-0.21623814496213,2002,140045,7401,0.00175651938927172,4.70801286174763,2.76124989071809
10,-1.28660913365201,-1.02411299063793,1.4892533693445,0.0594815461985162,-1.50355539372185,0.984031816721078,-0.399878171609822,-1.33873292589517,-0.26809153242422,2003,140045,7592,0.00131717597471022,4.82951407193461,2.07060169016014
7,-1.35022338608787,-1.32676232209413,1.4892533693445,0.0594815461985162,-1.45237730912081,-1.19603724513179,-0.390136901640912,-1.33873292589517,-0.169330813993017,2004,140045,8042,0.000870430241233524,5.11577346766308,1.36831703832219
85,-1.36439875948223,-0.973550166476623,1.4892533693445,0.0594815461985162,-1.45154399158576,-1.51255953921215,-0.390136901640912,-1.33873292589517,-0.326058326675893,2005,140045,8215,0.0103469263542301,5.22582430202092,16.2653765391862
57,-1.54512922772448,-0.11222976576838,1.4892533693445,0.0594815461985162,-1.47498158146814,0.0834262474707109,-0.390136901640912,-1.33873292589517,-0.326058326675893,2006,140045,8435,0.00675755779490219,5.36577333993262,10.6228862810511
44,-1.60307116786167,-0.627139407330296,1.4892533693445,0.0594815461985162,-1.5381229029387,1.37222437520092,-0.390136901640912,-1.33873292589517,-0.357820712503646,2007,140045,8640,0.00509259259259259,5.4961803979867,8.00555964577102
26,-1.91633907921638,-0.524828804565782,1.4892533693445,-0.127851333821045,-1.46344931260652,-1.88752368810383,-0.390136901640912,-1.33873292589517,-0.31691600559737,2008,140045,9019,0.0028828029715046,5.73727442238912,4.53176858658489
40,-1.21237321958793,-2.48830526924281,1.4892533693445,-0.127851333821045,-1.49134606446223,0.466622099803398,-0.390136901640912,-1.33873292589517,-0.318427981291281,2009,140045,9220,0.00433839479392625,5.86513695248118,6.81996010051879
57,-1.72728074808486,-0.011139316991525,1.4892533693445,-0.127851333821045,-1.50297095002887,0.815948336939084,-0.404824388528018,-1.33873292589517,-0.244079391878715,2010,140045,10433,0.00546343333652832,6.63676505696704,8.58852159308599
16,-1.77531479706409,-0.628292052639537,1.4892533693445,-0.127851333821045,-1.46108386164407,-1.19155433466798,-0.390136901640912,-1.33873292589517,-0.277643860953714,2011,140045,10698,0.00149560665544962,6.80534003445159,2.35109486359257
15,-1.63843308731607,-1.53448321814592,1.4892533693445,-0.127851333821045,-1.47755357720281,0.0728830143773342,-0.390136901640912,-1.33873292589517,-0.256739937315484,2012,140045,10953,0.00136948781155848,6.96755369203105,2.15283593970088
22,-1.31227675235439,-1.36939246943641,1.4892533693445,-0.127851333821045,-1.48925982478695,0.32955711540539,-0.385339819440764,-1.33873292589517,-0.258989407852289,2013,140045,11423,0.00192593889521142,7.26653572756968,3.02757749012788
17,-1.52388157858626,-2.17685763255935,1.4892533693445,-0.127851333821045,-1.49857391552942,0.179487643272248,-0.29831670821858,-1.33873292589517,-0.294718935154879,2014,140045,11667,0.00145710122567927,7.42175193325357,2.29056429706719
19,-1.13565533093382,-2.5380363372446,1.4892533693445,-0.127851333821045,-1.53667208741526,0.882762274873422,0.116223291035279,-1.33873292589517,-0.218952459145781,2015,140045,11908,0.00159556600604636,7.57505974296593,2.50823104301495
14,-0.968834194365064,-1.40850758416133,1.4892533693445,-0.127851333821045,-1.60043224539694,1.34940561786639,0.124495693269293,-1.33873292589517,-0.183399833476072,2016,140045,12144,0.00115283267457181,7.72518689272575,1.81225389034701
26,-1.35066462601498,-1.09553042368789,1.4892533693445,-0.127851333821045,-1.52548639761466,-0.18557370580945,0.104395642908835,-1.59564205009082,-0.183998702253683,2017,140045,12375,0.0021010101010101,7.87213338253303,3.30278956625528
203,2.45881118404288,0.441305239646151,-0.657937299399313,0.538162387766255,1.14466250543476,1.25197550162244,0.560203396555967,-0.219238056751743,0.0591818549356624,2001,140047,18903,0.0107390361318309,12.0248030165674,16.8817734245054
100,2.48949095460667,0.884613004958141,-0.657937299399313,0.538162387766255,1.15845719705554,1.47306922361363,0.560203396555967,-0.237773995021178,-0.0166853656050156,2002,140047,19819,0.00504566325243453,12.6074999198725,7.93178668535033
63,2.48504085836672,0.130308204398546,-0.657937299399313,0.538162387766255,1.13560644890691,1.15403803961791,0.701612747830294,-0.228390164201087,-0.0333703957965981,2003,140047,20944,0.00300802139037433,13.3231484091937,4.72861204161973
26,2.45982622127022,0.419252766096849,-0.657937299399313,0.538162387766255,1.13015204652173,1.00943416947642,0.810561894645747,-0.110357989429189,0.0591818549356624,2004,140047,23599,0.00110174159922031,15.0120788439917,1.73193867885966
31,2.50984360973299,1.75532177226671,-0.657937299399313,0.538162387766255,1.12609013721093,0.712462054046216,0.810561894645747,-0.103679583171707,0.0865313497491927,2005,140047,24615,0.00125939467804184,15.6583889463475,1.97976944538928
31,2.25833808723327,0.955547448204278,-0.657937299399313,0.538162387766255,1.13187689030701,0.270639026409362,0.986767874898352,-0.103679583171707,0.0878597301966519,2006,140047,25913,0.00119631073206499,16.4840882700265,1.88060143164655
89,2.37842085362121,1.55246667985957,-0.657937299399313,0.538162387766255,1.12233699204886,1.06487066547126,0.986767874898352,-0.110357989429189,0.0996565226371386,2007,140047,24466,0.00363770129976294,15.5636052797619,5.71846936491837
75,2.0965414621878,1.26446508078172,-0.657937299399313,0.797248247079552,1.13241088658044,0.249268881093086,0.986767874898352,-0.0659546907003605,0.0996565226371386,2008,140047,25714,0.00291669907443416,16.3574980039155,4.58505328761447
108,2.57676839758858,0.259894998412176,-0.657937299399313,0.797248247079552,1.14314877218365,0.297791478449253,0.986767874898352,-0.0659546907003605,0.100949992517275,2009,140047,26546,0.00406840955322836,16.8867598200179,6.39554308529778
222,2.35472892686137,1.05358088365382,-0.657937299399313,0.797248247079552,1.15662932407684,0.656036480405966,0.986498439011304,-0.0600242998722179,0.151252246028257,2010,140047,24279,0.00914370443593229,15.4446485975369,14.3739107172308
59,2.23095587444418,1.15244116667976,-0.657937299399313,0.797248247079552,1.14656969789442,1.20723683191122,0.986767874898352,-0.071981514863101,0.207590865010517,2011,140047,24808,0.00237826507578201,15.7811624205155,3.73863460927948
83,2.30803659642092,1.14194742857561,-0.657937299399313,0.797248247079552,1.1436952150327,0.747649584894065,1.04976184957247,-0.048440809661611,0.194969685987471,2012,140047,25319,0.00327817054386034,16.106225867665,5.15328672787532
168,2.53128144316747,0.836189477687219,-0.657937299399313,0.797248247079552,1.14516088083222,0.635732557002102,0.907545970196121,-0.0372083888776174,0.221314644956628,2013,140047,26326,0.00638152396870014,16.7468107821062,10.0317608042426
117,2.11345813132704,0.153302861611395,-0.657937299399313,0.797248247079552,1.12756657505959,0.69795108780626,0.907545970196121,-0.0541873049169233,0.248096203488565,2014,140047,26811,0.00436388049681101,17.0553347975025,6.86002364592298
82,2.51940319017108,-0.979506479553919,-0.657937299399313,0.797248247079552,1.11360410429326,0.890897842257327,1.0375685550344,-0.0659546907003605,0.331341219849422,2015,140047,27288,0.00300498387569628,17.3587697569747,4.72383706610619
13,2.49669632845861,0.493804138694619,-0.657937299399313,0.797248247079552,1.10591741023772,1.30034334611343,0.941894912452847,-0.0541873049169233,0.324097126768086,2016,140047,27756,0.00046836719988471,17.6564795285323,0.736273614397051
